epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
262,2237.77,0.92152,0.16613,0,0.47043,1.80564,0.97723,1,0.988,0.783,0.97723,1,0.988,0.96781,0.93646,0.08468,0,0.36253,1.67002,0.00070805,0.00070805,0.00070805
263,2246.41,0.90705,0.13302,0,0.45015,1.76601,0.9776,1,0.98957,0.77676,0.9776,1,0.98957,0.96768,0.94993,0.08427,0,0.36649,1.67812,0.0007031,0.0007031,0.0007031
264,2255.02,0.92431,0.14388,0,0.46721,1.79458,0.97724,1,0.98797,0.76805,0.97724,1,0.98797,0.96899,0.96261,0.08484,0,0.37383,1.68988,0.00069815,0.00069815,0.00069815
265,2263.53,0.91444,0.15297,0,0.45686,1.79412,0.97928,0.99964,0.98854,0.77786,0.97928,0.99964,0.98854,0.96884,0.94928,0.08515,0,0.36347,1.68279,0.0006932,0.0006932,0.0006932
266,2272.02,0.91925,0.13822,0,0.46986,1.78919,0.97895,1,0.98812,0.77029,0.97895,1,0.98812,0.96748,0.96195,0.08436,0,0.36565,1.69212,0.00068825,0.00068825,0.00068825
267,2280.71,0.93529,0.13809,0,0.46308,1.80985,0.97861,1,0.98926,0.77539,0.97861,1,0.98926,0.9702,0.95667,0.0834,0,0.36105,1.68413,0.0006833,0.0006833,0.0006833
268,2289.13,0.90629,0.13529,0,0.4654,1.78452,0.97813,1,0.98865,0.77656,0.97813,1,0.98865,0.96839,0.95295,0.08518,0,0.36497,1.68001,0.00067835,0.00067835,0.00067835
269,2297.63,0.91618,0.13042,0,0.46266,1.77548,0.97729,1,0.98915,0.77544,0.97729,1,0.98915,0.97021,0.95084,0.08328,0,0.37106,1.67911,0.0006734,0.0006734,0.0006734
270,2306.09,0.91663,0.14688,0,0.47265,1.79389,0.97844,1,0.98757,0.77152,0.97844,1,0.98757,0.96869,0.96083,0.08518,0,0.36845,1.68725,0.00066845,0.00066845,0.00066845
271,2314.73,0.92526,0.13577,0,0.46281,1.80319,0.97876,1,0.98671,0.77345,0.97876,1,0.98671,0.96836,0.94934,0.08682,0,0.36661,1.67594,0.0006635,0.0006635,0.0006635
272,2323.21,0.9228,0.14719,0,0.46957,1.79574,0.97893,1,0.98667,0.76809,0.97893,1,0.98667,0.96647,0.96404,0.08534,0,0.36966,1.68613,0.00065855,0.00065855,0.00065855
273,2331.7,0.91319,0.15751,0,0.46573,1.78364,0.97895,1,0.98798,0.77628,0.97895,1,0.98798,0.96756,0.9419,0.084,0,0.3609,1.67289,0.0006536,0.0006536,0.0006536
274,2340.22,0.89483,0.1395,0,0.46765,1.75594,0.97901,1,0.98892,0.77925,0.97901,1,0.98892,0.96891,0.94187,0.08482,0,0.36033,1.67234,0.00064865,0.00064865,0.00064865
275,2348.75,0.90063,0.13088,0,0.46227,1.77173,0.97897,1,0.98787,0.76943,0.97897,1,0.98787,0.9679,0.94322,0.08487,0,0.36283,1.67745,0.0006437,0.0006437,0.0006437
276,2357.2,0.90022,0.1409,0,0.45551,1.76073,0.97889,1,0.98751,0.77362,0.97889,1,0.98751,0.97088,0.94852,0.0838,0,0.3628,1.68197,0.00063875,0.00063875,0.00063875
277,2365.67,0.93114,0.12649,0,0.46432,1.79664,0.97928,0.99954,0.98564,0.76965,0.97928,0.99954,0.98564,0.97023,0.9478,0.08452,0,0.36356,1.6772,0.0006338,0.0006338,0.0006338
278,2374.25,0.91928,0.14661,0,0.45888,1.79904,0.97876,1,0.9868,0.77106,0.97876,1,0.9868,0.96815,0.94759,0.08502,0,0.36441,1.67724,0.00062885,0.00062885,0.00062885
279,2382.75,0.90032,0.14335,0,0.4629,1.7636,0.9789,1,0.98775,0.77348,0.9789,1,0.98775,0.96711,0.94957,0.08531,0,0.35965,1.68116,0.0006239,0.0006239,0.0006239
280,2391.2,0.89066,0.12229,0,0.46124,1.75655,0.97895,1,0.98786,0.77101,0.97895,1,0.98786,0.96665,0.95009,0.0842,0,0.36068,1.68507,0.00061895,0.00061895,0.00061895
281,2399.75,0.89563,0.15475,0,0.46145,1.75861,0.97896,1,0.98779,0.77047,0.97896,1,0.98779,0.96759,0.96064,0.08368,0,0.35693,1.69354,0.000614,0.000614,0.000614
282,2408.22,0.92221,0.14378,0,0.46642,1.77607,0.979,1,0.98986,0.77178,0.979,1,0.98986,0.97031,0.97831,0.0831,0,0.35793,1.7053,0.00060905,0.00060905,0.00060905
283,2416.95,0.91403,0.13972,0,0.45186,1.78145,0.97902,1,0.99021,0.77163,0.97902,1,0.99021,0.96926,0.96451,0.08316,0,0.35725,1.69498,0.0006041,0.0006041,0.0006041
284,2425.41,0.88292,0.13825,0,0.45372,1.74837,0.97907,1,0.98917,0.77427,0.97907,1,0.98917,0.96884,0.94823,0.08253,0,0.35921,1.68141,0.00059915,0.00059915,0.00059915
285,2433.92,0.90207,0.15652,0,0.4523,1.76277,0.97903,1,0.98953,0.77282,0.97903,1,0.98953,0.96971,0.96364,0.08339,0,0.35984,1.69604,0.0005942,0.0005942,0.0005942
286,2442.37,0.90775,0.13245,0,0.45275,1.76862,0.97914,1,0.99001,0.77506,0.97914,1,0.99001,0.9693,0.95849,0.08294,0,0.36165,1.68971,0.00058925,0.00058925,0.00058925
287,2450.96,0.89066,0.12934,0,0.44958,1.76542,0.97888,1,0.99018,0.776,0.97888,1,0.99018,0.96979,0.95353,0.08334,0,0.35926,1.68394,0.0005843,0.0005843,0.0005843
288,2459.4,0.89952,0.12291,0,0.44822,1.75324,0.97881,1,0.99012,0.77808,0.97881,1,0.99012,0.97023,0.96192,0.08191,0,0.35741,1.68898,0.00057935,0.00057935,0.00057935
289,2467.99,0.91555,0.14992,0,0.4583,1.77332,0.97888,1,0.98983,0.77229,0.97888,1,0.98983,0.96832,0.9724,0.08203,0,0.36134,1.69811,0.0005744,0.0005744,0.0005744
290,2476.44,0.87003,0.12256,0,0.44209,1.75097,0.97906,1,0.98987,0.77661,0.97906,1,0.98987,0.97037,0.95449,0.08165,0,0.3581,1.67994,0.00056945,0.00056945,0.00056945
291,2484.96,0.88464,0.14427,0,0.45538,1.75628,0.97907,1,0.98871,0.77818,0.97907,1,0.98871,0.97187,0.94384,0.08225,0,0.35372,1.67852,0.0005645,0.0005645,0.0005645
292,2493.55,0.88059,0.14844,0,0.44533,1.74553,0.97911,1,0.98831,0.77415,0.97911,1,0.98831,0.97163,0.94239,0.08361,0,0.35564,1.68089,0.00055955,0.00055955,0.00055955
293,2501.95,0.90646,0.1377,0,0.45614,1.77153,0.97909,1,0.98827,0.77169,0.97909,1,0.98827,0.97009,0.95216,0.08221,0,0.3557,1.6843,0.0005546,0.0005546,0.0005546
294,2510.42,0.89365,0.12944,0,0.46508,1.75873,0.97911,1,0.98888,0.77509,0.97911,1,0.98888,0.96997,0.96174,0.08213,0,0.35305,1.6961,0.00054965,0.00054965,0.00054965
295,2519.15,0.90499,0.14556,0,0.45382,1.76633,0.97913,1,0.98922,0.77447,0.97913,1,0.98922,0.96999,0.95864,0.0824,0,0.35274,1.69166,0.0005447,0.0005447,0.0005447
296,2527.89,0.89505,0.12722,0,0.45388,1.75132,0.97907,1,0.98981,0.77735,0.97907,1,0.98981,0.9703,0.95207,0.08307,0,0.35327,1.68731,0.00053975,0.00053975,0.00053975
297,2536.35,0.90041,0.12661,0,0.44734,1.77348,0.97905,1,0.99015,0.77648,0.97905,1,0.99015,0.97059,0.95461,0.08314,0,0.35572,1.68965,0.0005348,0.0005348,0.0005348
298,2544.83,0.90815,0.13753,0,0.45799,1.77117,0.97917,1,0.98977,0.77834,0.97917,1,0.98977,0.96914,0.95071,0.08252,0,0.35478,1.69,0.00052985,0.00052985,0.00052985
299,2553.34,0.87749,0.12287,0,0.44497,1.73966,0.97898,1,0.98784,0.78031,0.97898,1,0.98784,0.96888,0.94622,0.08215,0,0.35201,1.68152,0.0005249,0.0005249,0.0005249
300,2561.85,0.88849,0.12546,0,0.4637,1.75178,0.97916,1,0.98754,0.77339,0.97916,1,0.98754,0.96698,0.94971,0.0825,0,0.35072,1.68071,0.00051995,0.00051995,0.00051995
301,2570.29,0.89264,0.13718,0,0.45389,1.76012,0.9791,1,0.98775,0.76502,0.9791,1,0.98775,0.96704,0.96063,0.0833,0,0.35387,1.6906,0.000515,0.000515,0.000515
302,2578.76,0.9053,0.14023,0,0.45677,1.7768,0.97899,1,0.98845,0.7744,0.97899,1,0.98845,0.96932,0.96456,0.08244,0,0.35547,1.69446,0.00051005,0.00051005,0.00051005
303,2587.3,0.89513,0.13962,0,0.44956,1.75266,0.97891,1,0.98933,0.7816,0.97891,1,0.98933,0.97009,0.94861,0.08195,0,0.35417,1.67853,0.0005051,0.0005051,0.0005051
304,2595.8,0.89389,0.12343,0,0.44654,1.75139,0.97903,1,0.99016,0.77955,0.97903,1,0.99016,0.9702,0.95437,0.08149,0,0.35862,1.68223,0.00050015,0.00050015,0.00050015
305,2604.3,0.87895,0.13761,0,0.45855,1.75547,0.97909,1,0.98987,0.7791,0.97909,1,0.98987,0.96973,0.9572,0.08165,0,0.35533,1.68887,0.0004952,0.0004952,0.0004952
306,2612.85,0.90554,0.11289,0,0.45506,1.75546,0.97903,1,0.98916,0.77782,0.97903,1,0.98916,0.96991,0.96379,0.08173,0,0.35466,1.69632,0.00049025,0.00049025,0.00049025
307,2621.33,0.88825,0.13664,0,0.4364,1.76703,0.97906,1,0.99013,0.76769,0.97906,1,0.99013,0.97138,1.00703,0.08234,0,0.35944,1.72861,0.0004853,0.0004853,0.0004853
308,2629.78,0.88268,0.1204,0,0.44288,1.75076,0.97909,1,0.98968,0.77159,0.97909,1,0.98968,0.96998,0.97535,0.08144,0,0.35611,1.70415,0.00048035,0.00048035,0.00048035
309,2638.24,0.88721,0.11745,0,0.44749,1.76387,0.97898,1,0.98878,0.77774,0.97898,1,0.98878,0.96863,0.95546,0.08208,0,0.35435,1.68316,0.0004754,0.0004754,0.0004754
310,2646.77,0.8718,0.11915,0,0.44514,1.73963,0.9789,1,0.98817,0.77233,0.9789,1,0.98817,0.96882,0.96136,0.08268,0,0.35326,1.68675,0.00047045,0.00047045,0.00047045
311,2655.27,0.88429,0.13643,0,0.44746,1.74558,0.97902,1,0.98867,0.77321,0.97902,1,0.98867,0.96978,0.95943,0.08239,0,0.35619,1.68604,0.0004655,0.0004655,0.0004655
312,2663.74,0.88875,0.13875,0,0.44841,1.75228,0.97898,1,0.98883,0.77692,0.97898,1,0.98883,0.97032,0.9562,0.08227,0,0.35629,1.68858,0.00046055,0.00046055,0.00046055
313,2672.29,0.89684,0.14132,0,0.46718,1.76261,0.97905,1,0.98872,0.77736,0.97905,1,0.98872,0.96938,0.95267,0.08122,0,0.3585,1.68535,0.0004556,0.0004556,0.0004556
314,2680.76,0.88277,0.13609,0,0.43469,1.741,0.97905,1,0.9897,0.77866,0.97905,1,0.9897,0.96929,0.94724,0.08187,0,0.35621,1.67795,0.00045065,0.00045065,0.00045065
315,2689.2,0.88348,0.12656,0,0.44813,1.75212,0.9791,1,0.98998,0.77887,0.9791,1,0.98998,0.96996,0.94577,0.08257,0,0.3547,1.67669,0.0004457,0.0004457,0.0004457
316,2698,0.87627,0.12397,0,0.44313,1.75648,0.97908,1,0.99048,0.77953,0.97908,1,0.99048,0.97018,0.94403,0.08256,0,0.35478,1.68021,0.00044075,0.00044075,0.00044075
317,2706.63,0.87998,0.1457,0,0.44383,1.74075,0.97911,1,0.99092,0.78304,0.97911,1,0.99092,0.97123,0.93707,0.08201,0,0.35214,1.67164,0.0004358,0.0004358,0.0004358
318,2715.1,0.87636,0.1318,0,0.43752,1.74023,0.97912,1,0.99045,0.77842,0.97912,1,0.99045,0.97059,0.94801,0.08182,0,0.3513,1.68286,0.00043085,0.00043085,0.00043085
319,2723.54,0.89042,0.13347,0,0.44732,1.73869,0.97908,1,0.99063,0.78002,0.97908,1,0.99063,0.97058,0.94228,0.08111,0,0.35162,1.67562,0.0004259,0.0004259,0.0004259
320,2732.01,0.88839,0.15506,0,0.45023,1.75061,0.97909,1,0.99062,0.77591,0.97909,1,0.99062,0.9701,0.95845,0.08097,0,0.35063,1.68888,0.00042095,0.00042095,0.00042095
321,2740.68,0.88936,0.121,0,0.45176,1.75692,0.97905,1,0.99029,0.78111,0.97905,1,0.99029,0.96946,0.94942,0.08121,0,0.34905,1.67957,0.000416,0.000416,0.000416
322,2749.1,0.88921,0.1309,0,0.44274,1.76286,0.9789,1,0.99025,0.77861,0.9789,1,0.99025,0.97005,0.96472,0.08215,0,0.35048,1.68811,0.00041105,0.00041105,0.00041105
323,2757.5,0.87603,0.13214,0,0.44074,1.74537,0.9791,1,0.99028,0.77863,0.9791,1,0.99028,0.97052,0.95509,0.08194,0,0.35129,1.68082,0.0004061,0.0004061,0.0004061
324,2766.03,0.86866,0.12556,0,0.4345,1.71837,0.97902,1,0.99006,0.78159,0.97902,1,0.99006,0.9708,0.94588,0.08206,0,0.3513,1.67631,0.00040115,0.00040115,0.00040115
325,2774.67,0.88182,0.12778,0,0.43984,1.75239,0.97926,1,0.99025,0.78168,0.97926,1,0.99025,0.97011,0.95303,0.08204,0,0.34899,1.684,0.0003962,0.0003962,0.0003962
326,2783.16,0.88171,0.14281,0,0.45064,1.73562,0.97928,0.9997,0.98981,0.78099,0.97928,0.9997,0.98981,0.96904,0.9542,0.08208,0,0.35073,1.68223,0.00039125,0.00039125,0.00039125
327,2791.58,0.85729,0.13481,0,0.42407,1.72354,0.97905,1,0.98988,0.7843,0.97905,1,0.98988,0.96917,0.95166,0.08125,0,0.35189,1.67853,0.0003863,0.0003863,0.0003863
328,2800.09,0.8768,0.12312,0,0.44701,1.74859,0.979,1,0.98921,0.78302,0.979,1,0.98921,0.96758,0.94729,0.08136,0,0.35207,1.67657,0.00038135,0.00038135,0.00038135
329,2808.76,0.87078,0.13968,0,0.44297,1.74153,0.97905,1,0.98941,0.77942,0.97905,1,0.98941,0.96859,0.94711,0.08189,0,0.35063,1.67806,0.0003764,0.0003764,0.0003764
330,2817.21,0.89578,0.13374,0,0.45086,1.773,0.97909,1,0.9897,0.78159,0.97909,1,0.9897,0.96874,0.95595,0.08102,0,0.35238,1.684,0.00037145,0.00037145,0.00037145
331,2825.77,0.87265,0.13444,0,0.43352,1.74417,0.97907,1,0.99009,0.78296,0.97907,1,0.99009,0.96918,0.95471,0.08166,0,0.35177,1.68411,0.0003665,0.0003665,0.0003665
332,2834.22,0.85424,0.12099,0,0.42814,1.71795,0.97901,1,0.99025,0.77703,0.97901,1,0.99025,0.96951,0.9656,0.08133,0,0.35136,1.69154,0.00036155,0.00036155,0.00036155
333,2842.67,0.85898,0.12969,0,0.43733,1.71789,0.97906,1,0.98957,0.78311,0.97906,1,0.98957,0.96868,0.94964,0.08083,0,0.35213,1.68084,0.0003566,0.0003566,0.0003566
334,2851.19,0.87065,0.12532,0,0.43682,1.73287,0.97906,1,0.98963,0.77842,0.97906,1,0.98963,0.96874,0.95346,0.08227,0,0.35255,1.6842,0.00035165,0.00035165,0.00035165
335,2859.7,0.86614,0.11532,0,0.42965,1.73791,0.97912,1,0.98949,0.78082,0.97912,1,0.98949,0.96852,0.95558,0.08137,0,0.35424,1.68283,0.0003467,0.0003467,0.0003467
336,2868.12,0.88054,0.14091,0,0.43872,1.74397,0.9792,1,0.98842,0.77962,0.9792,1,0.98842,0.96766,0.94306,0.08253,0,0.35292,1.6692,0.00034175,0.00034175,0.00034175
337,2876.58,0.85661,0.13497,0,0.4325,1.70486,0.97928,0.99999,0.98774,0.77985,0.97928,0.99999,0.98774,0.96783,0.93439,0.08138,0,0.35345,1.66307,0.0003368,0.0003368,0.0003368
338,2885.14,0.86785,0.1244,0,0.43224,1.71766,0.97912,1,0.98783,0.77646,0.97912,1,0.98783,0.96894,0.93979,0.08135,0,0.35279,1.66891,0.00033185,0.00033185,0.00033185
339,2893.54,0.87267,0.1201,0,0.44424,1.7341,0.97928,0.99985,0.98856,0.7778,0.97928,0.99985,0.98856,0.96943,0.95347,0.08064,0,0.3529,1.67714,0.0003269,0.0003269,0.0003269
340,2901.94,0.86494,0.13277,0,0.43299,1.72609,0.97744,0.99983,0.98872,0.77811,0.97744,0.99983,0.98872,0.96912,0.95423,0.08089,0,0.35509,1.67759,0.00032195,0.00032195,0.00032195
341,2910.34,0.86311,0.1188,0,0.43986,1.72288,0.97928,0.99976,0.98881,0.78103,0.97928,0.99976,0.98881,0.96887,0.95023,0.08053,0,0.35028,1.67328,0.000317,0.000317,0.000317
342,2919.02,0.86662,0.12113,0,0.42952,1.7391,0.9791,1,0.98953,0.78474,0.9791,1,0.98953,0.96902,0.95007,0.08065,0,0.34941,1.67292,0.00031205,0.00031205,0.00031205
343,2927.51,0.85932,0.11825,0,0.43933,1.71531,0.9791,1,0.98969,0.78599,0.9791,1,0.98969,0.96918,0.93864,0.0806,0,0.34813,1.66453,0.0003071,0.0003071,0.0003071
344,2935.98,0.85125,0.12115,0,0.43038,1.72584,0.97908,1,0.98966,0.78122,0.97908,1,0.98966,0.97033,0.95239,0.07983,0,0.34889,1.67491,0.00030215,0.00030215,0.00030215
345,2944.41,0.86574,0.12555,0,0.42842,1.74312,0.97908,1,0.9894,0.78253,0.97908,1,0.9894,0.96993,0.94546,0.08085,0,0.35017,1.66817,0.0002972,0.0002972,0.0002972
346,2952.96,0.87554,0.13004,0,0.43674,1.74864,0.97911,1,0.98901,0.78041,0.97911,1,0.98901,0.96942,0.95598,0.08102,0,0.34974,1.67584,0.00029225,0.00029225,0.00029225
347,2961.39,0.84378,0.12771,0,0.42435,1.71034,0.97912,1,0.98883,0.78117,0.97912,1,0.98883,0.96931,0.95145,0.08085,0,0.34982,1.67523,0.0002873,0.0002873,0.0002873
348,2969.81,0.87379,0.13104,0,0.43927,1.74422,0.97911,1,0.98905,0.78343,0.97911,1,0.98905,0.96843,0.94463,0.08066,0,0.35055,1.67095,0.00028235,0.00028235,0.00028235
349,2978.38,0.85716,0.11691,0,0.43628,1.72029,0.9791,1,0.98906,0.78491,0.9791,1,0.98906,0.96824,0.94453,0.08101,0,0.35187,1.67134,0.0002774,0.0002774,0.0002774
350,2987.14,0.86792,0.12033,0,0.43726,1.73092,0.97912,1,0.98887,0.78652,0.97912,1,0.98887,0.96769,0.94196,0.08139,0,0.3513,1.66855,0.00027245,0.00027245,0.00027245
351,2995.55,0.86115,0.11427,0,0.42724,1.73894,0.97909,1,0.98909,0.78101,0.97909,1,0.98909,0.96808,0.95339,0.08143,0,0.35163,1.67936,0.0002675,0.0002675,0.0002675
352,3004,0.86555,0.13029,0,0.44203,1.73703,0.97907,1,0.98933,0.78231,0.97907,1,0.98933,0.96802,0.95502,0.08125,0,0.3509,1.6788,0.00026255,0.00026255,0.00026255
353,3012.54,0.85252,0.11231,0,0.41975,1.71343,0.9791,1,0.98942,0.77814,0.9791,1,0.98942,0.968,0.95904,0.08051,0,0.35026,1.68223,0.0002576,0.0002576,0.0002576
354,3021.11,0.87118,0.14196,0,0.43148,1.73374,0.9791,1,0.99022,0.77681,0.9791,1,0.99022,0.96925,0.95629,0.08071,0,0.34936,1.68039,0.00025265,0.00025265,0.00025265
355,3029.52,0.85806,0.11106,0,0.43109,1.72615,0.97909,1,0.99018,0.77663,0.97909,1,0.99018,0.96951,0.95722,0.08093,0,0.34849,1.68164,0.0002477,0.0002477,0.0002477
356,3037.99,0.88499,0.12634,0,0.44962,1.75612,0.97907,1,0.98992,0.77806,0.97907,1,0.98992,0.96935,0.95321,0.08101,0,0.34632,1.68072,0.00024275,0.00024275,0.00024275
357,3046.41,0.87443,0.12715,0,0.42917,1.74192,0.97904,1,0.99016,0.77643,0.97904,1,0.99016,0.96968,0.95556,0.081,0,0.34782,1.68202,0.0002378,0.0002378,0.0002378
358,3055.07,0.86163,0.13936,0,0.43625,1.72459,0.97902,1,0.99001,0.78452,0.97902,1,0.99001,0.96921,0.94202,0.08096,0,0.34659,1.67287,0.00023285,0.00023285,0.00023285
359,3063.62,0.86275,0.12453,0,0.4311,1.73117,0.97901,1,0.99026,0.78349,0.97901,1,0.99026,0.96948,0.9378,0.08003,0,0.34751,1.66713,0.0002279,0.0002279,0.0002279
360,3072.01,0.8334,0.11104,0,0.42443,1.69425,0.97905,1,0.9901,0.78317,0.97905,1,0.9901,0.96965,0.93437,0.0804,0,0.34603,1.6639,0.00022295,0.00022295,0.00022295
361,3080.44,0.85879,0.11908,0,0.41581,1.7295,0.9791,1,0.99005,0.78135,0.9791,1,0.99005,0.96873,0.93805,0.08063,0,0.34689,1.66875,0.000218,0.000218,0.000218
362,3089.04,0.85007,0.12938,0,0.43711,1.71146,0.97913,1,0.99045,0.78316,0.97913,1,0.99045,0.96972,0.93954,0.08033,0,0.34638,1.66987,0.00021305,0.00021305,0.00021305
363,3097.54,0.83849,0.11473,0,0.42849,1.69683,0.97912,1,0.99068,0.78313,0.97912,1,0.99068,0.97,0.93889,0.0805,0,0.34774,1.66938,0.0002081,0.0002081,0.0002081
364,3105.96,0.85317,0.12913,0,0.44271,1.72226,0.97913,1,0.99074,0.78472,0.97913,1,0.99074,0.9698,0.94244,0.08138,0,0.34925,1.67183,0.00020315,0.00020315,0.00020315
365,3114.45,0.8602,0.13665,0,0.4308,1.73466,0.97914,1,0.99075,0.78412,0.97914,1,0.99075,0.97016,0.93998,0.08096,0,0.34985,1.66661,0.0001982,0.0001982,0.0001982
366,3123.16,0.83972,0.10706,0,0.41788,1.70497,0.97914,1,0.9908,0.78442,0.97914,1,0.9908,0.97052,0.94062,0.08088,0,0.348,1.6675,0.00019325,0.00019325,0.00019325
367,3131.63,0.84465,0.12719,0,0.42198,1.711,0.97914,1,0.99055,0.78477,0.97914,1,0.99055,0.96983,0.93729,0.08063,0,0.34887,1.66517,0.0001883,0.0001883,0.0001883
368,3140.04,0.83898,0.132,0,0.42644,1.70612,0.97916,1,0.9905,0.78516,0.97916,1,0.9905,0.96997,0.93804,0.08081,0,0.34807,1.66652,0.00018335,0.00018335,0.00018335
369,3148.48,0.84971,0.13286,0,0.42948,1.71084,0.97916,1,0.99067,0.78235,0.97916,1,0.99067,0.97036,0.94108,0.08042,0,0.34604,1.66925,0.0001784,0.0001784,0.0001784
370,3157.19,0.85213,0.13934,0,0.43701,1.70878,0.97917,1,0.99043,0.78368,0.97917,1,0.99043,0.96996,0.94498,0.08072,0,0.34677,1.67242,0.00017345,0.00017345,0.00017345
371,3165.98,0.85698,0.11773,0,0.43336,1.71025,0.97921,1,0.99033,0.78379,0.97921,1,0.99033,0.96997,0.94363,0.08085,0,0.34687,1.67117,0.0001685,0.0001685,0.0001685
372,3174.48,0.83418,0.11521,0,0.42009,1.6967,0.9792,1,0.99034,0.78753,0.9792,1,0.99034,0.96988,0.93848,0.08055,0,0.34736,1.66688,0.00016355,0.00016355,0.00016355
373,3183.03,0.83079,0.11607,0,0.42277,1.68685,0.9792,1,0.9903,0.78668,0.9792,1,0.9903,0.97008,0.9369,0.08099,0,0.3469,1.66672,0.0001586,0.0001586,0.0001586
374,3191.47,0.85939,0.14043,0,0.42948,1.71987,0.97923,1,0.99044,0.786,0.97923,1,0.99044,0.96961,0.93854,0.0811,0,0.34748,1.66806,0.00015365,0.00015365,0.00015365
375,3199.87,0.86383,0.12503,0,0.4279,1.72369,0.97922,1,0.99043,0.78629,0.97922,1,0.99043,0.96963,0.9386,0.08102,0,0.34697,1.66727,0.0001487,0.0001487,0.0001487
376,3208.33,0.8413,0.12828,0,0.41142,1.71157,0.97924,1,0.99059,0.78581,0.97924,1,0.99059,0.97009,0.93352,0.0805,0,0.34776,1.66208,0.00014375,0.00014375,0.00014375
377,3216.91,0.8413,0.11984,0,0.41245,1.70642,0.97923,1,0.99093,0.78637,0.97923,1,0.99093,0.97029,0.9329,0.08043,0,0.3461,1.66232,0.0001388,0.0001388,0.0001388
378,3225.31,0.85142,0.12557,0,0.41917,1.7061,0.9792,1,0.99126,0.7872,0.9792,1,0.99126,0.9711,0.93225,0.08041,0,0.34546,1.66192,0.00013385,0.00013385,0.00013385
379,3233.76,0.83192,0.12706,0,0.41131,1.70394,0.97919,1,0.99108,0.78523,0.97919,1,0.99108,0.97098,0.93307,0.08045,0,0.34718,1.66342,0.0001289,0.0001289,0.0001289
380,3242.4,0.85481,0.14098,0,0.42475,1.71282,0.97919,1,0.99079,0.7876,0.97919,1,0.99079,0.97108,0.93624,0.08059,0,0.34824,1.66418,0.00012395,0.00012395,0.00012395
381,3250.86,0.8427,0.12649,0,0.41466,1.70527,0.97919,1,0.9907,0.78467,0.97919,1,0.9907,0.97065,0.93558,0.08061,0,0.34706,1.66266,0.000119,0.000119,0.000119
382,3259.32,0.82287,0.12256,0,0.41375,1.69118,0.97923,1,0.99058,0.78684,0.97923,1,0.99058,0.97034,0.93671,0.08056,0,0.34609,1.66347,0.00011405,0.00011405,0.00011405
383,3267.75,0.85603,0.1308,0,0.42814,1.7176,0.97928,0.99988,0.99053,0.78711,0.97928,0.99988,0.99053,0.97005,0.93223,0.08042,0,0.34428,1.66017,0.0001091,0.0001091,0.0001091
384,3276.34,0.852,0.11244,0,0.43628,1.72219,0.97928,0.99988,0.99058,0.78731,0.97928,0.99988,0.99058,0.97051,0.92993,0.08018,0,0.34285,1.65884,0.00010415,0.00010415,0.00010415
385,3284.77,0.84926,0.11486,0,0.4257,1.72411,0.97928,0.99991,0.99051,0.78655,0.97928,0.99991,0.99051,0.97027,0.93078,0.0805,0,0.34355,1.66082,9.92e-05,9.92e-05,9.92e-05
386,3293.25,0.82845,0.10808,0,0.4152,1.67968,0.97928,0.99991,0.9906,0.78541,0.97928,0.99991,0.9906,0.97025,0.93256,0.08042,0,0.34288,1.66182,9.425e-05,9.425e-05,9.425e-05
387,3301.74,0.85131,0.13634,0,0.42366,1.70629,0.97928,0.99993,0.99058,0.78593,0.97928,0.99993,0.99058,0.97007,0.93276,0.08057,0,0.34324,1.66172,8.93e-05,8.93e-05,8.93e-05
388,3310.24,0.84497,0.11316,0,0.43339,1.71265,0.97928,0.99993,0.99063,0.78545,0.97928,0.99993,0.99063,0.97029,0.9321,0.08046,0,0.34464,1.66138,8.435e-05,8.435e-05,8.435e-05
389,3318.69,0.81593,0.12313,0,0.4103,1.6783,0.97928,0.99992,0.99061,0.7866,0.97928,0.99992,0.99061,0.96997,0.93226,0.08047,0,0.34422,1.66181,7.94e-05,7.94e-05,7.94e-05
390,3327.1,0.85193,0.13325,0,0.42914,1.71369,0.97928,0.99996,0.99061,0.78768,0.97928,0.99996,0.99061,0.97018,0.93504,0.08024,0,0.34481,1.66432,7.445e-05,7.445e-05,7.445e-05
391,3337.08,0.77808,0.07119,0,0.33005,1.68529,0.97928,0.99991,0.99004,0.78506,0.97928,0.99991,0.99004,0.96922,0.93594,0.08033,0,0.34339,1.66423,6.95e-05,6.95e-05,6.95e-05
392,3345.51,0.75653,0.07144,0,0.31706,1.66514,0.97928,0.99963,0.98948,0.78329,0.97928,0.99963,0.98948,0.96843,0.93999,0.08058,0,0.34418,1.66754,6.455e-05,6.455e-05,6.455e-05
393,3353.89,0.75627,0.06738,0,0.31402,1.67575,0.97717,1,0.98927,0.78371,0.97717,1,0.98927,0.96785,0.9435,0.08113,0,0.3458,1.67154,5.96e-05,5.96e-05,5.96e-05
394,3362.42,0.74433,0.06703,0,0.31028,1.66058,0.9772,1,0.98914,0.78395,0.9772,1,0.98914,0.96843,0.94564,0.08133,0,0.34682,1.6745,5.465e-05,5.465e-05,5.465e-05
